pref_name,facility_name,n_specialists,match_status,match_method,coordinate_source,assignment_basis,care_setting,ref_facility_name,iryoken2_code,iryoken2_name,lon,lat,reason_code,contested
埼玉県,埼玉石心会病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,社会医療法人財団石心会　埼玉石心会病院,1107,西部,139.4106,35.863302,,0
埼玉県,好生会こまくさ診療所,1,matched,normalized_suffix,iryojoho_clinic,automatic,care,こまくさ診療所,1104,さいたま,139.63724,35.863906,,0
埼玉県,小児科竹田クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,小児科竹田クリニック,1104,さいたま,139.688789,35.954947,,0
埼玉県,山岸内科クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,山岸内科クリニック,1107,西部,139.387142,35.832416,,0
埼玉県,戸田市福祉保健センター,1,unmatched,,,automatic,,,,,,,no_name_match,0
埼玉県,戸田市立市民医療センター,1,matched,normalized_exact,iryojoho_clinic,automatic,care,戸田市立市民医療センター,1101,南部,139.645855,35.821285,,0
埼玉県,所沢リハビリテーション病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,所沢リハビリテーション病院,1107,西部,139.481535,35.82634,,0
埼玉県,所沢美原総合病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,所沢美原総合病院,1107,西部,139.461193,35.810811,,0
埼玉県,新座病院,1,unmatched,,,automatic,,,,,,,no_name_match,0
埼玉県,施設掲載なし,1,unassignable,crosswalk,crosswalk,unassignable,,,,,,,,0
埼玉県,森田クリニック,1,unmatched,,,automatic,,,,,,,multiple_candidates_in_pref,0
埼玉県,深谷赤十字病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,深谷赤十字病院,1109,北部,139.294964,36.183357,,0
埼玉県,済生会川口総合病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,社会福祉法人恩賜財団済生会支部埼玉県済生会川口総合病院,1101,南部,139.703203,35.809599,,0
埼玉県,獨協医科大学埼玉医療センター,4,matched,normalized_exact,iryojoho_hospital,automatic,care,獨協医科大学埼玉医療センター,1103,東部,139.789871,35.878748,,0
埼玉県,社会福祉法人埼玉福祉事業協会 杉の子くりにっく,1,matched,normalized_exact,iryojoho_clinic,automatic,care,社会福祉法人埼玉福祉事業協会　杉の子くりにっく,1104,さいたま,139.560764,35.882325,,0
埼玉県,自治医科大学附属さいたま医療センター,6,matched,normalized_exact,iryojoho_hospital,automatic,care,自治医科大学附属さいたま医療センター,1104,さいたま,139.645054,35.906349,,0
埼玉県,若葉こどもクリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,若葉こどもクリニック,1106,川越比企,139.406966,35.941249,,0
埼玉県,越谷市立病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,越谷市立病院,1103,東部,139.805977,35.89803,,0
埼玉県,野火止クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,野火止クリニック,1102,南西部,139.568018,35.79727,,0
埼玉県,防衛医科大学校,5,matched,crosswalk,iryojoho_hospital,university_hospital,care,防衛医科大学校病院,1107,西部,,,,0
埼玉県,飯能中央病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,飯能中央病院,1107,西部,139.315731,35.851988,,0
埼玉県,騎西クリニック病院,1,matched,normalized_exact,ksj_p04,automatic,care,騎西クリニック病院,1108,利根,139.58434583023796,36.111558928951084,,0
千葉県,いちかわ真間こどもクリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,いちかわ真間こどもクリニック,1202,東葛南部,139.911192,35.732627,,0
千葉県,やまが在宅クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,やまが在宅クリニック,1202,東葛南部,139.908312,35.732158,,0
千葉県,サンサンこどもクリニック,1,matched,normalized_suffix,iryojoho_clinic,automatic,care,医療法人社団　おひさまの会　サンサンこどもクリニック,1202,東葛南部,139.926553,35.719412,,0
千葉県,ベイフロントクリニック南船橋,1,unmatched,,,automatic,,,,,,,no_name_match,0
千葉県,中田小児科クリニック,1,matched,normalized_exact,ksj_p04,automatic,care,中田小児科クリニック,1205,香取海匝,140.6633358177319,35.72613347097242,,0
千葉県,亀田総合病院,9,matched,normalized_suffix,iryojoho_hospital,automatic,care,医療法人鉄蕉会　亀田総合病院,1207,安房,140.125916,35.121894,,0
千葉県,勝又内科医院,1,matched,normalized_exact,iryojoho_clinic,automatic,care,勝又内科医院,1201,千葉,140.101608,35.650092,,0
千葉県,医療法人弘仁会 板倉病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,医療法人弘仁会　板倉病院,1202,東葛南部,139.982496,35.697546,,0
千葉県,医療法人恵翔会 岩田こどもクリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,医療法人社団恵翔会　岩田こどもクリニック,1201,千葉,140.044168,35.668459,,0
千葉県,医療法人社団七風会 すずきこどもクリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,医療法人社団七風会すずきこどもクリニック,1204,印旛,140.333624,35.736021,,0
